employee_id,job_title,department,location,cost_center,shift,manager_id
EMP_12087,Desenvolvedor Python,Recursos Humanos,Belo Horizonte,CC046,Morning,EMP_00170
EMP_12088,Estagiário,Jurídico,Salvador,CC035,Morning,EMP_00165
EMP_12089,Desenvolvedor Python,Recursos Humanos,Fortaleza,CC046,Afternoon,EMP_00966
EMP_12090,Desenvolvedor Python,Marketing,Porto Alegre,CC037,Morning,EMP_00980
EMP_12091,Gerente de RH,TI,Belo Horizonte,CC007,Night,EMP_00648
EMP_12092,Auxiliar Administrativo,Jurídico,Curitiba,CC046,Morning,EMP_00470
EMP_12093,Diretor de Operações,Marketing,Curitiba,CC014,Morning,EMP_00558
EMP_12094,Diretor de Operações,Financeiro,Salvador,CC005,Morning,EMP_00153
EMP_12095,Desenvolvedor Python,Operações,Rio de Janeiro,CC041,Morning,EMP_00762
EMP_12096,Consultor de BI,TI,Fortaleza,CC002,Morning,EMP_00498
EMP_12097,Auxiliar Administrativo,Marketing,Curitiba,CC033,Afternoon,EMP_00723
EMP_12098,Engenheiro de Dados,Recursos Humanos,São Paulo,CC017,Morning,EMP_00426
EMP_12099,Analista Financeiro,Marketing,Curitiba,CC014,Morning,EMP_00463
EMP_12100,Estagiário,TI,Porto Alegre,CC038,Afternoon,EMP_00252
EMP_12101,Coordenador de TI,Marketing,Belo Horizonte,CC009,Morning,EMP_00782
EMP_12102,Analista de Dados,Jurídico,Salvador,CC019,Morning,EMP_00754
EMP_12103,Desenvolvedor Python,Operações,Salvador,CC031,Morning,EMP_00888
EMP_12104,Engenheiro de Dados,Vendas,Porto Alegre,CC020,Morning,EMP_00655
EMP_12105,Gerente de RH,Jurídico,Rio de Janeiro,CC032,Morning,EMP_00077
EMP_12106,Analista Financeiro,Jurídico,Curitiba,CC013,Morning,EMP_00651
EMP_12107,Analista Financeiro,Recursos Humanos,Fortaleza,CC029,Morning,EMP_00302
EMP_12108,Consultor de BI,Recursos Humanos,Rio de Janeiro,CC011,Morning,EMP_00312
EMP_12109,Analista Financeiro,Vendas,Belo Horizonte,CC001,Morning,EMP_00338
EMP_12110,Consultor de BI,Vendas,Salvador,CC011,Afternoon,EMP_00672
EMP_12111,Diretor de Operações,Recursos Humanos,Salvador,CC019,Morning,EMP_00094
EMP_12112,Analista de Dados,Jurídico,Rio de Janeiro,CC006,Morning,EMP_00134
EMP_12113,Consultor de BI,Financeiro,Belo Horizonte,CC026,Night,EMP_00375
EMP_12114,Consultor de BI,Operações,Rio de Janeiro,CC005,Morning,EMP_00265
EMP_12115,Analista Financeiro,TI,Rio de Janeiro,CC004,Morning,EMP_00190
EMP_12116,Analista Financeiro,Vendas,Curitiba,CC046,Morning,EMP_00984
EMP_12117,Desenvolvedor Python,TI,Fortaleza,CC004,Afternoon,EMP_00655
EMP_12118,Analista Financeiro,Jurídico,Fortaleza,CC041,Night,EMP_00736
EMP_12119,Analista Financeiro,Operações,Porto Alegre,CC038,Afternoon,EMP_00063
EMP_12120,Engenheiro de Dados,Recursos Humanos,Porto Alegre,CC039,Night,EMP_00153
EMP_12121,Gerente de RH,Financeiro,Fortaleza,CC030,Morning,EMP_00149
EMP_12122,Coordenador de TI,TI,Salvador,CC022,Morning,EMP_00549
EMP_12123,Analista Financeiro,Jurídico,Porto Alegre,CC007,Afternoon,EMP_00456
EMP_12124,Analista Financeiro,Jurídico,Belo Horizonte,CC048,Morning,EMP_00530
EMP_12125,Coordenador de TI,Operações,Belo Horizonte,CC040,Afternoon,EMP_00817
EMP_12126,Analista Financeiro,Vendas,Porto Alegre,CC050,Afternoon,EMP_00165
EMP_12127,Engenheiro de Dados,Operações,Porto Alegre,CC025,Morning,EMP_00680
EMP_12128,Consultor de BI,Financeiro,Porto Alegre,CC023,Afternoon,EMP_00362
EMP_12129,Estagiário,Financeiro,Porto Alegre,CC028,Morning,EMP_00653
EMP_12130,Coordenador de TI,TI,Salvador,CC047,Afternoon,EMP_00430
EMP_12131,Estagiário,Jurídico,São Paulo,CC015,Morning,EMP_00346
EMP_12132,Diretor de Operações,Marketing,São Paulo,CC005,Afternoon,EMP_00243
EMP_12133,Desenvolvedor Python,Operações,Curitiba,CC003,Morning,EMP_00256
EMP_12134,Estagiário,Marketing,Belo Horizonte,CC025,Morning,EMP_00864
EMP_12135,Diretor de Operações,Operações,Belo Horizonte,CC048,Night,EMP_00627
EMP_12136,Estagiário,Jurídico,Salvador,CC021,Night,EMP_00506
EMP_12137,Analista de Dados,Marketing,Salvador,CC020,Night,EMP_00049
EMP_12138,Coordenador de TI,Marketing,Rio de Janeiro,CC037,Afternoon,EMP_00626
EMP_12139,Gerente de RH,Marketing,Porto Alegre,CC049,Night,EMP_00571
EMP_12140,Gerente de RH,Financeiro,Fortaleza,CC017,Morning,EMP_00355
EMP_12141,Analista de Dados,TI,Rio de Janeiro,CC018,Morning,EMP_00350
EMP_12142,Analista de Dados,Operações,Rio de Janeiro,CC016,Afternoon,EMP_00089
EMP_12143,Coordenador de TI,Operações,Rio de Janeiro,CC047,Morning,EMP_00703
EMP_12144,Analista de Dados,TI,Belo Horizonte,CC005,Morning,EMP_00285
EMP_12145,Gerente de RH,Recursos Humanos,Salvador,CC021,Morning,EMP_00527
EMP_12146,Consultor de BI,Recursos Humanos,São Paulo,CC001,Morning,EMP_00729
EMP_12147,Auxiliar Administrativo,Jurídico,Rio de Janeiro,CC040,Afternoon,EMP_00906
EMP_12148,Estagiário,Vendas,São Paulo,CC050,Morning,EMP_00699
EMP_12149,Consultor de BI,Operações,Salvador,CC027,Morning,EMP_00572
EMP_12150,Analista Financeiro,Financeiro,Fortaleza,CC039,Afternoon,EMP_00542
EMP_12151,Desenvolvedor Python,Vendas,Rio de Janeiro,CC017,Morning,EMP_00517
EMP_12152,Analista de Dados,Vendas,Rio de Janeiro,CC038,Afternoon,EMP_00553
EMP_12153,Auxiliar Administrativo,Operações,Salvador,CC004,Morning,EMP_00069
EMP_12154,Coordenador de TI,Vendas,Rio de Janeiro,CC018,Morning,EMP_00046
EMP_12155,Estagiário,Financeiro,Fortaleza,CC018,Afternoon,EMP_00026
EMP_12156,Diretor de Operações,Financeiro,Porto Alegre,CC002,Morning,EMP_00958
EMP_12157,Estagiário,Marketing,Salvador,CC036,Afternoon,EMP_00182
EMP_12158,Gerente de RH,Jurídico,Salvador,CC004,Afternoon,EMP_00027
EMP_12159,Diretor de Operações,TI,Fortaleza,CC019,Morning,EMP_00596
EMP_12160,Engenheiro de Dados,Jurídico,Belo Horizonte,CC044,Morning,EMP_00149
EMP_12161,Analista de Dados,Marketing,Fortaleza,CC035,Morning,EMP_00033
EMP_12162,Analista Financeiro,Jurídico,Curitiba,CC027,Morning,EMP_00991
EMP_12163,Estagiário,Operações,Belo Horizonte,CC002,Afternoon,EMP_00789
EMP_12164,Diretor de Operações,Marketing,Salvador,CC005,Morning,EMP_00171
EMP_12165,Analista Financeiro,Financeiro,Belo Horizonte,CC016,Morning,EMP_00965
EMP_12166,Analista Financeiro,Operações,Rio de Janeiro,CC035,Afternoon,EMP_00926
EMP_12167,Analista Financeiro,Operações,Curitiba,CC012,Morning,EMP_00825
EMP_12168,Desenvolvedor Python,Operações,São Paulo,CC044,Morning,EMP_00185
EMP_12169,Analista de Dados,Operações,São Paulo,CC028,Morning,EMP_00406
EMP_12170,Analista Financeiro,Vendas,Porto Alegre,CC030,Morning,EMP_00406
EMP_12171,Estagiário,Jurídico,Salvador,CC007,Night,EMP_00328
EMP_12172,Desenvolvedor Python,TI,Salvador,CC039,Afternoon,EMP_00431
EMP_12173,Estagiário,Operações,Porto Alegre,CC013,Night,EMP_00718
EMP_12174,Auxiliar Administrativo,Marketing,Belo Horizonte,CC005,Afternoon,EMP_00418
EMP_12175,Gerente de RH,Jurídico,Curitiba,CC009,Morning,EMP_00842
EMP_12176,Engenheiro de Dados,Marketing,Fortaleza,CC020,Afternoon,EMP_00411
EMP_12177,Analista de Dados,Jurídico,Belo Horizonte,CC018,Morning,EMP_00045
EMP_12178,Diretor de Operações,Recursos Humanos,Porto Alegre,CC045,Morning,EMP_00003
EMP_12179,Gerente de RH,Financeiro,Salvador,CC044,Morning,EMP_00121
EMP_12180,Auxiliar Administrativo,Recursos Humanos,Curitiba,CC010,Morning,EMP_00881
EMP_12181,Analista Financeiro,Recursos Humanos,Curitiba,CC002,Morning,EMP_00429
EMP_12182,Estagiário,TI,Rio de Janeiro,CC009,Afternoon,EMP_00776
EMP_12183,Auxiliar Administrativo,Financeiro,Porto Alegre,CC013,Afternoon,EMP_00689
EMP_12184,Desenvolvedor Python,Marketing,Belo Horizonte,CC022,Morning,EMP_00518
EMP_12185,Estagiário,Jurídico,Fortaleza,CC049,Afternoon,EMP_00554
EMP_12186,Coordenador de TI,TI,Curitiba,CC035,Afternoon,EMP_00194
EMP_12187,Analista de Dados,Jurídico,São Paulo,CC020,Afternoon,EMP_00817
EMP_12188,Gerente de RH,TI,Fortaleza,CC012,Night,EMP_00391
EMP_12189,Engenheiro de Dados,Financeiro,Rio de Janeiro,CC045,Afternoon,EMP_00614
EMP_12190,Desenvolvedor Python,Marketing,Fortaleza,CC022,Afternoon,EMP_00889
EMP_12191,Engenheiro de Dados,Marketing,Fortaleza,CC047,Morning,EMP_00256
EMP_12192,Auxiliar Administrativo,TI,Salvador,CC036,Afternoon,EMP_00870
EMP_12193,Estagiário,Recursos Humanos,Salvador,CC011,Afternoon,EMP_00486
EMP_12194,Desenvolvedor Python,Recursos Humanos,Salvador,CC006,Morning,EMP_00532
EMP_12195,Gerente de RH,Marketing,Porto Alegre,CC017,Afternoon,EMP_00912
EMP_12196,Diretor de Operações,Marketing,Curitiba,CC045,Morning,EMP_00032
EMP_12197,Coordenador de TI,Recursos Humanos,Salvador,CC024,Afternoon,EMP_00732
EMP_12198,Desenvolvedor Python,Marketing,Porto Alegre,CC024,Morning,EMP_00978
EMP_12199,Desenvolvedor Python,Operações,Porto Alegre,CC003,Morning,EMP_00689
EMP_12200,Diretor de Operações,Recursos Humanos,Porto Alegre,CC036,Afternoon,EMP_00313
EMP_12201,Diretor de Operações,Financeiro,Curitiba,CC024,Night,EMP_00064
EMP_12202,Coordenador de TI,Jurídico,São Paulo,CC011,Afternoon,EMP_00120
EMP_12203,Consultor de BI,Financeiro,São Paulo,CC024,Morning,EMP_00027
EMP_12204,Estagiário,Operações,Fortaleza,CC008,Afternoon,EMP_00743
EMP_12205,Desenvolvedor Python,Operações,Fortaleza,CC026,Morning,EMP_00167
EMP_12206,Analista de Dados,Jurídico,Belo Horizonte,CC008,Afternoon,EMP_00141
EMP_12207,Engenheiro de Dados,Operações,Curitiba,CC044,Night,EMP_00762
EMP_12208,Auxiliar Administrativo,Operações,Belo Horizonte,CC038,Afternoon,EMP_00929
EMP_12209,Desenvolvedor Python,Operações,Curitiba,CC019,Morning,EMP_00925
EMP_12210,Gerente de RH,Jurídico,Fortaleza,CC012,Morning,EMP_00631
EMP_12211,Estagiário,Vendas,Rio de Janeiro,CC010,Afternoon,EMP_00845
EMP_12212,Coordenador de TI,Jurídico,Fortaleza,CC004,Morning,EMP_00890
EMP_12213,Coordenador de TI,Jurídico,Belo Horizonte,CC047,Afternoon,EMP_00378
EMP_12214,Consultor de BI,Vendas,Rio de Janeiro,CC028,Night,EMP_00115
EMP_12215,Diretor de Operações,Operações,São Paulo,CC004,Afternoon,EMP_00702
EMP_12216,Analista Financeiro,Marketing,Belo Horizonte,CC035,Afternoon,EMP_00404
EMP_12217,Analista Financeiro,Vendas,Fortaleza,CC045,Morning,EMP_00225
EMP_12218,Engenheiro de Dados,Jurídico,Curitiba,CC011,Afternoon,EMP_00015
EMP_12219,Analista Financeiro,Recursos Humanos,Rio de Janeiro,CC050,Afternoon,EMP_00132
EMP_12220,Desenvolvedor Python,Jurídico,Rio de Janeiro,CC048,Afternoon,EMP_00813
EMP_12221,Analista Financeiro,Marketing,Porto Alegre,CC034,Morning,EMP_00064
EMP_12222,Engenheiro de Dados,Operações,Belo Horizonte,CC002,Afternoon,EMP_00268
EMP_12223,Consultor de BI,Recursos Humanos,Fortaleza,CC025,Morning,EMP_00868
EMP_12224,Gerente de RH,Financeiro,Salvador,CC009,Afternoon,EMP_00208
EMP_12225,Analista de Dados,Operações,São Paulo,CC038,Afternoon,EMP_00425
EMP_12226,Coordenador de TI,Financeiro,Salvador,CC017,Morning,EMP_00856
EMP_12227,Desenvolvedor Python,Operações,Belo Horizonte,CC028,Morning,EMP_00925
EMP_12228,Diretor de Operações,Financeiro,Curitiba,CC010,Morning,EMP_00507
EMP_12229,Desenvolvedor Python,Marketing,Rio de Janeiro,CC009,Morning,EMP_00297
EMP_12230,Estagiário,Vendas,Porto Alegre,CC046,Morning,EMP_00387
EMP_12231,Consultor de BI,Financeiro,Salvador,CC039,Morning,EMP_00311
EMP_12232,Engenheiro de Dados,Operações,Salvador,CC006,Afternoon,EMP_00053
EMP_12233,Analista de Dados,Recursos Humanos,São Paulo,CC034,Night,EMP_00449
EMP_12234,Auxiliar Administrativo,Jurídico,Curitiba,CC019,Afternoon,EMP_00434
EMP_12235,Gerente de RH,Financeiro,Curitiba,CC006,Morning,EMP_00381
EMP_12236,Analista Financeiro,TI,Fortaleza,CC018,Morning,EMP_00713
EMP_12237,Analista Financeiro,Operações,Fortaleza,CC030,Morning,EMP_00246
EMP_12238,Diretor de Operações,Operações,Belo Horizonte,CC033,Afternoon,EMP_00281
EMP_12239,Consultor de BI,Jurídico,Curitiba,CC014,Morning,EMP_00579
EMP_12240,Auxiliar Administrativo,Marketing,São Paulo,CC048,Afternoon,EMP_00650
EMP_12241,Desenvolvedor Python,Recursos Humanos,Salvador,CC014,Night,EMP_00591
EMP_12242,Gerente de RH,Operações,São Paulo,CC037,Morning,EMP_00593
EMP_12243,Engenheiro de Dados,Financeiro,Fortaleza,CC005,Afternoon,EMP_00974
EMP_12244,Estagiário,Vendas,São Paulo,CC039,Morning,EMP_00051
EMP_12245,Consultor de BI,Financeiro,São Paulo,CC031,Morning,EMP_00106
EMP_12246,Gerente de RH,Financeiro,Fortaleza,CC044,Morning,EMP_00637
EMP_12247,Engenheiro de Dados,Financeiro,Rio de Janeiro,CC037,Morning,EMP_00447
EMP_12248,Engenheiro de Dados,Recursos Humanos,Belo Horizonte,CC016,Morning,EMP_00966
EMP_12249,Analista de Dados,Operações,Rio de Janeiro,CC014,Afternoon,EMP_00055
EMP_12250,Auxiliar Administrativo,Recursos Humanos,Salvador,CC025,Afternoon,EMP_00769
EMP_12251,Analista Financeiro,TI,Rio de Janeiro,CC015,Morning,EMP_00679
EMP_12252,Desenvolvedor Python,Vendas,Salvador,CC018,Afternoon,EMP_00576
EMP_12253,Gerente de RH,Financeiro,São Paulo,CC040,Morning,EMP_00962
EMP_12254,Coordenador de TI,Recursos Humanos,Salvador,CC048,Morning,EMP_00312
EMP_12255,Estagiário,Financeiro,Porto Alegre,CC036,Afternoon,EMP_00834
EMP_12256,Estagiário,Marketing,Fortaleza,CC002,Morning,EMP_00500
EMP_12257,Auxiliar Administrativo,Marketing,Porto Alegre,CC031,Morning,EMP_00703
EMP_12258,Auxiliar Administrativo,Recursos Humanos,Curitiba,CC031,Afternoon,EMP_00305
EMP_12259,Diretor de Operações,Jurídico,Porto Alegre,CC004,Morning,EMP_00490
EMP_12260,Estagiário,Operações,Porto Alegre,CC010,Afternoon,EMP_00700
EMP_12261,Coordenador de TI,Jurídico,Fortaleza,CC026,Morning,EMP_00441
EMP_12262,Gerente de RH,TI,Porto Alegre,CC016,Afternoon,EMP_00727
EMP_12263,Analista Financeiro,Financeiro,Rio de Janeiro,CC011,Afternoon,EMP_00794
EMP_12264,Consultor de BI,Financeiro,Rio de Janeiro,CC041,Morning,EMP_00181
EMP_12265,Engenheiro de Dados,Recursos Humanos,Fortaleza,CC005,Morning,EMP_00155
EMP_12266,Consultor de BI,Marketing,Porto Alegre,CC040,Afternoon,EMP_00861
EMP_12267,Engenheiro de Dados,Operações,Curitiba,CC009,Afternoon,EMP_00782
EMP_12268,Gerente de RH,TI,São Paulo,CC023,Night,EMP_00048
EMP_12269,Consultor de BI,Vendas,Fortaleza,CC031,Morning,EMP_00267
EMP_12270,Desenvolvedor Python,TI,São Paulo,CC009,Morning,EMP_00298
EMP_12271,Engenheiro de Dados,TI,Salvador,CC031,Morning,EMP_00945
EMP_12272,Desenvolvedor Python,TI,Curitiba,CC031,Afternoon,EMP_00324
EMP_12273,Analista de Dados,TI,Porto Alegre,CC006,Morning,EMP_00683
EMP_12274,Coordenador de TI,Financeiro,Salvador,CC043,Night,EMP_00535
EMP_12275,Analista Financeiro,Recursos Humanos,Curitiba,CC049,Morning,EMP_00523
EMP_12276,Desenvolvedor Python,Vendas,São Paulo,CC035,Morning,EMP_00788
EMP_12277,Consultor de BI,Financeiro,Rio de Janeiro,CC010,Afternoon,EMP_00374
EMP_12278,Analista de Dados,Recursos Humanos,Belo Horizonte,CC011,Night,EMP_00987
EMP_12279,Coordenador de TI,Vendas,Rio de Janeiro,CC004,Morning,EMP_00226
EMP_12280,Consultor de BI,Operações,Salvador,CC011,Morning,EMP_00450
EMP_12281,Analista Financeiro,TI,Rio de Janeiro,CC024,Morning,EMP_00027
EMP_12282,Desenvolvedor Python,TI,Porto Alegre,CC010,Afternoon,EMP_00524
EMP_12283,Analista de Dados,Recursos Humanos,Curitiba,CC007,Morning,EMP_00010
EMP_12284,Gerente de RH,TI,Rio de Janeiro,CC046,Morning,EMP_00647
EMP_12285,Gerente de RH,Marketing,Salvador,CC029,Morning,EMP_00996
EMP_12286,Auxiliar Administrativo,Operações,Rio de Janeiro,CC025,Afternoon,EMP_00018
EMP_12287,Analista Financeiro,Vendas,Salvador,CC015,Morning,EMP_00183
EMP_12288,Estagiário,Financeiro,São Paulo,CC035,Night,EMP_00034
EMP_12289,Gerente de RH,Operações,Salvador,CC047,Morning,EMP_00021
EMP_12290,Diretor de Operações,TI,Fortaleza,CC026,Morning,EMP_00019
EMP_12291,Engenheiro de Dados,Marketing,Fortaleza,CC011,Morning,EMP_00583
EMP_12292,Desenvolvedor Python,Vendas,Belo Horizonte,CC034,Morning,EMP_00442
EMP_12293,Auxiliar Administrativo,Jurídico,Fortaleza,CC032,Morning,EMP_00384
EMP_12294,Consultor de BI,TI,Rio de Janeiro,CC026,Morning,EMP_00577
EMP_12295,Estagiário,TI,Salvador,CC017,Morning,EMP_00793
EMP_12296,Gerente de RH,Jurídico,Curitiba,CC027,Afternoon,EMP_00190
EMP_12297,Estagiário,Operações,Curitiba,CC008,Morning,EMP_00088
EMP_12298,Gerente de RH,Recursos Humanos,Fortaleza,CC017,Morning,EMP_00759
EMP_12299,Engenheiro de Dados,Operações,Belo Horizonte,CC012,Morning,EMP_00135
EMP_12300,Consultor de BI,Marketing,Porto Alegre,CC041,Night,EMP_00992
EMP_12301,Estagiário,Vendas,Fortaleza,CC010,Morning,EMP_00201
EMP_12302,Engenheiro de Dados,Operações,Porto Alegre,CC008,Morning,EMP_00269
EMP_12303,Auxiliar Administrativo,Marketing,Fortaleza,CC043,Afternoon,EMP_00749
EMP_12304,Analista Financeiro,Marketing,Salvador,CC041,Night,EMP_00419
EMP_12305,Estagiário,Financeiro,Fortaleza,CC041,Morning,EMP_00970
EMP_12306,Engenheiro de Dados,Operações,Porto Alegre,CC015,Morning,EMP_00723
EMP_12307,Analista Financeiro,TI,Salvador,CC050,Morning,EMP_00948
EMP_12308,Analista de Dados,TI,Porto Alegre,CC007,Afternoon,EMP_00538
EMP_12309,Diretor de Operações,TI,Rio de Janeiro,CC013,Afternoon,EMP_00042
EMP_12310,Engenheiro de Dados,Recursos Humanos,Fortaleza,CC015,Morning,EMP_00876
EMP_12311,Coordenador de TI,Vendas,Porto Alegre,CC029,Morning,EMP_00206
EMP_12312,Estagiário,TI,Belo Horizonte,CC044,Morning,EMP_00701
EMP_12313,Engenheiro de Dados,Jurídico,Curitiba,CC046,Morning,EMP_00429
EMP_12314,Auxiliar Administrativo,Financeiro,Belo Horizonte,CC023,Morning,EMP_00018
EMP_12315,Desenvolvedor Python,TI,Belo Horizonte,CC036,Night,EMP_00667
EMP_12316,Desenvolvedor Python,TI,Rio de Janeiro,CC032,Afternoon,EMP_00913
EMP_12317,Coordenador de TI,Vendas,São Paulo,CC041,Afternoon,EMP_00284
EMP_12318,Diretor de Operações,TI,Porto Alegre,CC043,Morning,EMP_00085
EMP_12319,Desenvolvedor Python,Operações,Curitiba,CC018,Night,EMP_00238
EMP_12320,Auxiliar Administrativo,Marketing,Curitiba,CC028,Morning,EMP_00050
EMP_12321,Analista Financeiro,TI,Fortaleza,CC008,Morning,EMP_00941
EMP_12322,Analista de Dados,Operações,São Paulo,CC041,Afternoon,EMP_00914
EMP_12323,Diretor de Operações,Vendas,Salvador,CC029,Morning,EMP_00078
EMP_12324,Gerente de RH,Recursos Humanos,São Paulo,CC027,Morning,EMP_00539
EMP_12325,Auxiliar Administrativo,Vendas,Curitiba,CC018,Morning,EMP_00690
EMP_12326,Consultor de BI,Jurídico,Salvador,CC041,Morning,EMP_00360
EMP_12327,Auxiliar Administrativo,Vendas,Curitiba,CC007,Morning,EMP_00406
EMP_12328,Analista de Dados,Financeiro,Salvador,CC006,Afternoon,EMP_00594
EMP_12329,Estagiário,Vendas,Porto Alegre,CC007,Morning,EMP_00014
EMP_12330,Analista Financeiro,Jurídico,Porto Alegre,CC019,Morning,EMP_00637
EMP_12331,Diretor de Operações,Financeiro,Belo Horizonte,CC001,Afternoon,EMP_00604
EMP_12332,Desenvolvedor Python,Marketing,São Paulo,CC043,Afternoon,EMP_00750
EMP_12333,Estagiário,Recursos Humanos,Belo Horizonte,CC007,Afternoon,EMP_00656
EMP_12334,Analista de Dados,Vendas,Porto Alegre,CC028,Morning,EMP_00937
EMP_12335,Desenvolvedor Python,TI,Fortaleza,CC045,Afternoon,EMP_00395
EMP_12336,Auxiliar Administrativo,TI,Curitiba,CC050,Morning,EMP_00947
EMP_12337,Coordenador de TI,Operações,Belo Horizonte,CC048,Afternoon,EMP_00531
EMP_12338,Coordenador de TI,Financeiro,Belo Horizonte,CC042,Night,EMP_00161
EMP_12339,Estagiário,Jurídico,Porto Alegre,CC049,Afternoon,EMP_00852
EMP_12340,Gerente de RH,Recursos Humanos,São Paulo,CC044,Morning,EMP_00319
EMP_12341,Engenheiro de Dados,Vendas,Fortaleza,CC048,Morning,EMP_00656
EMP_12342,Coordenador de TI,TI,Salvador,CC014,Morning,EMP_00412
EMP_12343,Consultor de BI,Vendas,Belo Horizonte,CC039,Night,EMP_00296
EMP_12344,Diretor de Operações,Operações,Porto Alegre,CC037,Afternoon,EMP_00729
EMP_12345,Analista de Dados,Operações,São Paulo,CC005,Morning,EMP_00573
EMP_12346,Gerente de RH,Marketing,Belo Horizonte,CC021,Morning,EMP_00338
EMP_12347,Consultor de BI,Marketing,Fortaleza,CC021,Afternoon,EMP_00015
EMP_12348,Auxiliar Administrativo,TI,Rio de Janeiro,CC050,Night,EMP_00500
EMP_12349,Analista de Dados,Operações,Fortaleza,CC022,Morning,EMP_00562
EMP_12350,Auxiliar Administrativo,Marketing,Belo Horizonte,CC016,Morning,EMP_00686
EMP_12351,Engenheiro de Dados,Recursos Humanos,Fortaleza,CC023,Afternoon,EMP_00043
EMP_12352,Coordenador de TI,Operações,Porto Alegre,CC046,Afternoon,EMP_00872
EMP_12353,Diretor de Operações,Marketing,Curitiba,CC003,Morning,EMP_00588
EMP_12354,Estagiário,Jurídico,São Paulo,CC033,Morning,EMP_00223
EMP_12355,Analista de Dados,TI,Curitiba,CC036,Afternoon,EMP_00841
EMP_12356,Engenheiro de Dados,Recursos Humanos,Curitiba,CC007,Morning,EMP_00913
EMP_12357,Desenvolvedor Python,Recursos Humanos,Belo Horizonte,CC034,Morning,EMP_00870
EMP_12358,Estagiário,Marketing,Fortaleza,CC018,Morning,EMP_00825
EMP_12359,Analista Financeiro,Financeiro,Rio de Janeiro,CC012,Morning,EMP_00743
EMP_12360,Estagiário,Marketing,Salvador,CC050,Afternoon,EMP_00372
EMP_12361,Consultor de BI,Marketing,Salvador,CC024,Afternoon,EMP_00942
EMP_12362,Gerente de RH,TI,Fortaleza,CC030,Afternoon,EMP_00729
EMP_12363,Analista de Dados,TI,Belo Horizonte,CC031,Night,EMP_00585
EMP_12364,Diretor de Operações,Financeiro,Fortaleza,CC039,Night,EMP_00044
EMP_12365,Auxiliar Administrativo,Recursos Humanos,São Paulo,CC024,Morning,EMP_00360
EMP_12366,Analista Financeiro,TI,Curitiba,CC049,Night,EMP_00596
EMP_12367,Estagiário,Marketing,Rio de Janeiro,CC037,Afternoon,EMP_00950
EMP_12368,Analista de Dados,Operações,Fortaleza,CC022,Afternoon,EMP_00115
EMP_12369,Auxiliar Administrativo,Recursos Humanos,Belo Horizonte,CC002,Morning,EMP_00527
EMP_12370,Estagiário,Jurídico,Curitiba,CC005,Afternoon,EMP_00817
EMP_12371,Desenvolvedor Python,Financeiro,Curitiba,CC035,Morning,EMP_00923
EMP_12372,Auxiliar Administrativo,Recursos Humanos,Porto Alegre,CC046,Afternoon,EMP_00585
EMP_12373,Coordenador de TI,TI,São Paulo,CC036,Night,EMP_00426
EMP_12374,Gerente de RH,Financeiro,Porto Alegre,CC028,Morning,EMP_00557
